Mod:Item:MetaData, Localized Name
atum:deadwood_torch, Deadwood Torch
atum:limestone_torch, Limestone Torch
atum:bone_torch, Bone Torch
atum:pharaoh_torch, Royal Torch
atum:palm_torch_unlit, Unlit Palm Torch
atum:deadwood_torch_unlit, Unlit Deadwood Torch
atum:limestone_torch_unlit, Unlit Limestone Torch
atum:bone_torch_unlit, Unlit Bone Torch
atum:pharaoh_torch_unlit, Unlit Royal Torch
atum:limestone_gravel, Limestone Gravel
atum:marl, Marl
atum:ra_stone, Ra Stone
atum:limestone_cracked, Cracked Limestone
atum:limestone, Limestone
atum:limestone_brick_small, Small Limestone Bricks
atum:limestone_brick_large, Large Limestone Bricks
atum:limestone_brick_cracked_brick, Cracked Limestone Bricks
atum:limestone_brick_chiseled, Chiseled Limestone Bricks
atum:limestone_brick_carved, Carved Limestone Bricks
atum:limestone_smooth_slab, Smooth Limestone Slab
atum:limestone_cracked_slab, Cracked Limestone Slab
atum:limestone_small_slab, Small Limestone Bricks Slab
atum:limestone_large_slab, Large Limestone Bricks Slab
atum:limestone_cracked_brick_slab, Cracked Limestone Bricks Slab
atum:limestone_chiseled_slab, Chiseled Limestone Bricks Slab
atum:limestone_carved_slab, Carved Limestone Bricks Slab
atum:khnumite_block, Khnumite Block
atum:khnumite_face, Khnumite Face
atum:smooth_stairs, Limestone Stairs
atum:cracked_stairs, Cracked Limestone Stairs
atum:small_stairs, Limestone Small Brick Stairs
atum:large_stairs, Limestone Large Brick Stairs
atum:cracked_brick_stairs, Limestone Cracked Brick Stairs
atum:chiseled_stairs, Limestone Chiseled Brick Stairs
atum:carved_stairs, Limestone Carved Brick Stairs
atum:limestone_wall, Smooth Limestone Wall
atum:limestone_cracked_wall, Cracked Limestone Wall
atum:small_wall, Small Limestone Brick Wall
atum:large_wall, Large Limestone Brick Wall
atum:cracked_brick_wall, Limestone Cracked Brick Wall
atum:chiseled_wall, Limestone Chiseled Brick Wall
atum:carved_wall, Limestone Carved Brick Wall
atum:limestone_door, Limestone Door
atum:limestone_cracked_door, Cracked Limestone Door
atum:limestone_brick_small_door, Small Limestone Bricks Door
atum:limestone_brick_large_door, Large Limestone Bricks Door
atum:limestone_brick_cracked_brick_door, Cracked Limestone Bricks Door
atum:limestone_brick_chiseled_door, Chiseled Limestone Bricks Door
atum:limestone_brick_carved_door, Carved Limestone Bricks Door
atum:alabaster, Alabaster
atum:alabaster_brick_smooth, Smooth Alabaster
atum:alabaster_brick_polished, Polished Alabaster Brick
atum:alabaster_brick_carved, Carved Alabaster Brick
atum:alabaster_brick_tiled, Tiled Alabaster Brick
atum:alabaster_brick_pillar, Pillar Alabaster Brick
atum:alabaster_smooth_slab, Smooth Alabaster Slab
atum:alabaster_polished_slab, Polished Alabaster Slab
atum:alabaster_carved_slab, Carved Alabaster Slab
atum:alabaster_tiled_slab, Tiled Alabaster Slab
atum:alabaster_pillar_slab, Pillar Alabaster Slab
atum:alabaster_smooth_stairs, Smooth Alabaster Stairs
atum:alabaster_polished_stairs, Polished Alabaster Stairs
atum:alabaster_carved_stairs, Carved Alabaster Stairs
atum:alabaster_tiled_stairs, Tiled Alabaster Stairs
atum:alabaster_pillar_stairs, Pillar Alabaster Stairs
atum:alabaster_smooth_wall, Smooth Alabaster Wall
atum:alabaster_polished_wall, Polished Alabaster Wall
atum:alabaster_carved_wall, Carved Alabaster Wall
atum:alabaster_tiled_wall, Tiled Alabaster Wall
atum:alabaster_pillar_wall, Pillar Alabaster Wall
atum:porphyry, Porphyry
atum:porphyry_brick_smooth, Smooth Porphyry
atum:porphyry_brick_polished, Polished Porphyry Brick
atum:porphyry_brick_carved, Carved Porphyry Brick
atum:porphyry_brick_tiled, Tiled Porphyry Brick
atum:porphyry_brick_pillar, Pillar Porphyry Brick
atum:porphyry_smooth_slab, Smooth Porphyry Slab
atum:porphyry_polished_slab, Polished Porphyry Slab
atum:porphyry_carved_slab, Carved Porphyry Slab
atum:porphyry_tiled_slab, Tiled Porphyry Slab
atum:porphyry_pillar_slab, Pillar Porphyry Slab
atum:porphyry_smooth_stairs, Smooth Porphyry Stairs
atum:porphyry_polished_stairs, Polished Porphyry Stairs
atum:porphyry_carved_stairs, Carved Porphyry Stairs
atum:porphyry_tiled_stairs, Tiled Porphyry Stairs
atum:porphyry_pillar_stairs, Pillar Porphyry Stairs
atum:porphyry_smooth_wall, Smooth Porphyry Wall
atum:porphyry_polished_wall, Polished Porphyry Wall
atum:porphyry_carved_wall, Carved Porphyry Wall
atum:porphyry_tiled_wall, Tiled Porphyry Wall
atum:porphyry_pillar_wall, Pillar Porphyry Wall
atum:ceramic_white, White Ceramic Tile Block
atum:ceramic_orange, Orange Ceramic Tile Block
atum:ceramic_magenta, Magenta Ceramic Tile Block
atum:ceramic_light_blue, Light Blue Ceramic Tile Block
atum:ceramic_yellow, Yellow Ceramic Tile Block
atum:ceramic_lime, Lime Ceramic Tile Block
atum:ceramic_pink, Pink Ceramic Tile Block
atum:ceramic_gray, Gray Ceramic Tile Block
atum:ceramic_silver, Silver Ceramic Tile Block
atum:ceramic_cyan, Cyan Ceramic Tile Block
atum:ceramic_purple, Purple Ceramic Tile Block
atum:ceramic_blue, Blue Ceramic Tile Block
atum:ceramic_brown, Brown Ceramic Tile Block
atum:ceramic_green, Green Ceramic Tile Block
atum:ceramic_red, Red Ceramic Tile Block
atum:ceramic_black, Black Ceramic Tile Block
atum:ceramic_slab_white, White Ceramic Tile Slab
atum:ceramic_slab_orange, Orange Ceramic Tile Slab
atum:ceramic_slab_magenta, Magenta Ceramic Tile Slab
atum:ceramic_slab_light_blue, Light Blue Ceramic Tile Slab
atum:ceramic_slab_yellow, Yellow Ceramic Tile Slab
atum:ceramic_slab_lime, Lime Ceramic Tile Slab
atum:ceramic_slab_pink, Pink Ceramic Tile Slab
atum:ceramic_slab_gray, Gray Ceramic Tile Slab
atum:ceramic_slab_silver, Silver Ceramic Tile Slab
atum:ceramic_slab_cyan, Cyan Ceramic Tile Slab
atum:ceramic_slab_purple, Purple Ceramic Tile Slab
atum:ceramic_slab_blue, Blue Ceramic Tile Slab
atum:ceramic_slab_brown, Brown Ceramic Tile Slab
atum:ceramic_slab_green, Green Ceramic Tile Slab
atum:ceramic_slab_red, Red Ceramic Tile Slab
atum:ceramic_slab_black, Black Ceramic Tile Slab
atum:ceramic_tile_white, White Ceramic Tile
atum:ceramic_tile_orange, Orange Ceramic Tile
atum:ceramic_tile_magenta, Magenta Ceramic Tile
atum:ceramic_tile_light_blue, Light Blue Ceramic Tile
atum:ceramic_tile_yellow, Yellow Ceramic Tile
atum:ceramic_tile_lime, Lime Ceramic Tile
atum:ceramic_tile_pink, Pink Ceramic Tile
atum:ceramic_tile_gray, Gray Ceramic Tile
atum:ceramic_tile_silver, Silver Ceramic Tile
atum:ceramic_tile_cyan, Cyan Ceramic Tile
atum:ceramic_tile_purple, Purple Ceramic Tile
atum:ceramic_tile_blue, Blue Ceramic Tile
atum:ceramic_tile_brown, Brown Ceramic Tile
atum:ceramic_tile_green, Green Ceramic Tile
atum:ceramic_tile_red, Red Ceramic Tile
atum:ceramic_tile_black, Black Ceramic Tile
atum:ceramic_stairs_white, White Ceramic Tile Stairs
atum:ceramic_stairs_orange, Orange Ceramic Tile Stairs
atum:ceramic_stairs_magenta, Magenta Ceramic Tile Stairs
atum:ceramic_stairs_light_blue, Light Blue Ceramic Tile Stairs
atum:ceramic_stairs_yellow, Yellow Ceramic Tile Stairs
atum:ceramic_stairs_lime, Lime Ceramic Tile Stairs
atum:ceramic_stairs_pink, Pink Ceramic Tile Stairs
atum:ceramic_stairs_gray, Gray Ceramic Tile Stairs
atum:ceramic_stairs_silver, Silver Ceramic Tile Stairs
atum:ceramic_stairs_cyan, Cyan Ceramic Tile Stairs
atum:ceramic_stairs_purple, Purple Ceramic Tile Stairs
atum:ceramic_stairs_blue, Blue Ceramic Tile Stairs
atum:ceramic_stairs_brown, Brown Ceramic Tile Stairs
atum:ceramic_stairs_green, Green Ceramic Tile Stairs
atum:ceramic_stairs_red, Red Ceramic Tile Stairs
atum:ceramic_stairs_black, Black Ceramic Tile Stairs
atum:ceramic_wall_white, White Ceramic Tile Wall
atum:ceramic_wall_orange, Orange Ceramic Tile Wall
atum:ceramic_wall_magenta, Magenta Ceramic Tile Wall
atum:ceramic_wall_light_blue, Light Blue Ceramic Tile Wall
atum:ceramic_wall_yellow, Yellow Ceramic Tile Wall
atum:ceramic_wall_lime, Lime Ceramic Tile Wall
atum:ceramic_wall_pink, Pink Ceramic Tile Wall
atum:ceramic_wall_gray, Gray Ceramic Tile Wall
atum:ceramic_wall_silver, Silver Ceramic Tile Wall
atum:ceramic_wall_cyan, Cyan Ceramic Tile Wall
atum:ceramic_wall_purple, Purple Ceramic Tile Wall
atum:ceramic_wall_blue, Blue Ceramic Tile Wall
atum:ceramic_wall_brown, Brown Ceramic Tile Wall
atum:ceramic_wall_green, Green Ceramic Tile Wall
atum:ceramic_wall_red, Red Ceramic Tile Wall
atum:ceramic_wall_black, Black Ceramic Tile Wall
atum:radiant_beacon, Radiant Beacon
atum:radiant_beacon_framed, Radiant Beacon
atum:crystal_glass, Crystal Glass
atum:crystal_white_stained_glass, White Stained Crystal Glass
atum:crystal_orange_stained_glass, Orange Stained Crystal Glass
atum:crystal_magenta_stained_glass, Magenta Stained Crystal Glass
atum:crystal_light_blue_stained_glass, Light Blue Stained Crystal Glass
atum:crystal_yellow_stained_glass, Yellow Stained Crystal Glass
atum:crystal_lime_stained_glass, Lime Stained Crystal Glass
atum:crystal_pink_stained_glass, Pink Stained Crystal Glass
atum:crystal_gray_stained_glass, Gray Stained Crystal Glass
atum:crystal_silver_stained_glass, Silver Stained Crystal Glass
atum:crystal_cyan_stained_glass, Cyan Stained Crystal Glass
atum:crystal_purple_stained_glass, Purple Stained Crystal Glass
atum:crystal_blue_stained_glass, Blue Stained Crystal Glass
atum:crystal_brown_stained_glass, Brown Stained Crystal Glass
atum:crystal_green_stained_glass, Green Stained Crystal Glass
atum:crystal_red_stained_glass, Red Stained Crystal Glass
atum:crystal_black_stained_glass, Black Stained Crystal Glass
atum:thin_crystal_glass, Thin Crystal Glass
atum:thin_crystal_white_stained_glass, White Stained Thin Crystal Glass
atum:thin_crystal_orange_stained_glass, Orange Stained Thin Crystal Glass
atum:thin_crystal_magenta_stained_glass, Magenta Stained Thin Crystal Glass
atum:thin_crystal_light_blue_stained_glass, Light Blue Stained Thin Crystal Glass
atum:thin_crystal_yellow_stained_glass, Yellow Stained Thin Crystal Glass
atum:thin_crystal_lime_stained_glass, Lime Stained Thin Crystal Glass
atum:thin_crystal_pink_stained_glass, Pink Stained Thin Crystal Glass
atum:thin_crystal_gray_stained_glass, Gray Stained Thin Crystal Glass
atum:thin_crystal_silver_stained_glass, Silver Stained Thin Crystal Glass
atum:thin_crystal_cyan_stained_glass, Cyan Stained Thin Crystal Glass
atum:thin_crystal_purple_stained_glass, Purple Stained Thin Crystal Glass
atum:thin_crystal_blue_stained_glass, Blue Stained Thin Crystal Glass
atum:thin_crystal_brown_stained_glass, Brown Stained Thin Crystal Glass
atum:thin_crystal_green_stained_glass, Green Stained Thin Crystal Glass
atum:thin_crystal_red_stained_glass, Red Stained Thin Crystal Glass
atum:thin_crystal_black_stained_glass, Black Stained Thin Crystal Glass
atum:framed_glass, Framed Glass
atum:framed_white_stained_glass, White Stained Framed Glass
atum:framed_orange_stained_glass, Orange Stained Framed Glass
atum:framed_magenta_stained_glass, Magenta Stained Framed Glass
atum:framed_light_blue_stained_glass, Light Blue Stained Framed Glass
atum:framed_yellow_stained_glass, Yellow Stained Framed Glass
atum:framed_lime_stained_glass, Lime Stained Framed Glass
atum:framed_pink_stained_glass, Pink Stained Framed Glass
atum:framed_gray_stained_glass, Gray Stained Framed Glass
atum:framed_silver_stained_glass, Silver Stained Framed Glass
atum:framed_cyan_stained_glass, Cyan Stained Framed Glass
atum:framed_purple_stained_glass, Purple Stained Framed Glass
atum:framed_blue_stained_glass, Blue Stained Framed Glass
atum:framed_brown_stained_glass, Brown Stained Framed Glass
atum:framed_green_stained_glass, Green Stained Framed Glass
atum:framed_red_stained_glass, Red Stained Framed Glass
atum:framed_black_stained_glass, Black Stained Framed Glass
atum:thin_framed_glass, Thin Framed Glass
atum:thin_framed_white_stained_glass, White Stained Thin Framed Glass
atum:thin_framed_orange_stained_glass, Orange Stained Thin Framed Glass
atum:thin_framed_magenta_stained_glass, Magenta Stained Thin Framed Glass
atum:thin_framed_light_blue_stained_glass, Light Blue Stained Thin Framed Glass
atum:thin_framed_yellow_stained_glass, Yellow Stained Thin Framed Glass
atum:thin_framed_lime_stained_glass, Lime Stained Thin Framed Glass
atum:thin_framed_pink_stained_glass, Pink Stained Thin Framed Glass
atum:thin_framed_gray_stained_glass, Gray Stained Thin Framed Glass
atum:thin_framed_silver_stained_glass, Silver Stained Thin Framed Glass
atum:thin_framed_cyan_stained_glass, Cyan Stained Thin Framed Glass
atum:thin_framed_purple_stained_glass, Purple Stained Thin Framed Glass
atum:thin_framed_blue_stained_glass, Blue Stained Thin Framed Glass
atum:thin_framed_brown_stained_glass, Brown Stained Thin Framed Glass
atum:thin_framed_green_stained_glass, Green Stained Thin Framed Glass
atum:thin_framed_red_stained_glass, Red Stained Thin Framed Glass
atum:thin_framed_black_stained_glass, Black Stained Thin Framed Glass
atum:linen_white, White Linen
atum:linen_orange, Orange Linen
atum:linen_magenta, Magenta Linen
atum:linen_light_blue, Light Blue Linen
atum:linen_yellow, Yellow Linen
atum:linen_lime, Lime Linen
atum:linen_pink, Pink Linen
atum:linen_gray, Gray Linen
atum:linen_silver, Silver Linen
atum:linen_cyan, Cyan Linen
atum:linen_purple, Purple Linen
atum:linen_blue, Blue Linen
atum:linen_brown, Brown Linen
atum:linen_green, Green Linen
atum:linen_red, Red Linen
atum:linen_black, Black Linen
atum:linen_carpet_white, White Linen Carpet
atum:linen_carpet_orange, Orange Linen Carpet
atum:linen_carpet_magenta, Magenta Linen Carpet
atum:linen_carpet_light_blue, Light Blue Linen Carpet
atum:linen_carpet_yellow, Yellow Linen Carpet
atum:linen_carpet_lime, Lime Linen Carpet
atum:linen_carpet_pink, Pink Linen Carpet
atum:linen_carpet_gray, Gray Linen Carpet
atum:linen_carpet_silver, Silver Linen Carpet
atum:linen_carpet_cyan, Cyan Linen Carpet
atum:linen_carpet_purple, Purple Linen Carpet
atum:linen_carpet_blue, Blue Linen Carpet
atum:linen_carpet_brown, Brown Linen Carpet
atum:linen_carpet_green, Green Linen Carpet
atum:linen_carpet_red, Red Linen Carpet
atum:linen_carpet_black, Black Linen Carpet
atum:palm_planks, Palm Planks
atum:deadwood_planks, Deadwood Planks
atum:palm_log, Palm Wood
atum:deadwood_log, Deadwood Log
atum:deadwood_branch, Deadwood Branch
atum:palm_stairs, Palm Stairs
atum:deadwood_stairs, Deadwood Stairs
atum:palm_slab, Palm Wood Slab
atum:deadwood_slab, Deadwood Slab
atum:palm_sapling, Palm Sapling
atum:palm_leaves, Palm Leaves
atum:deadwood_leaves, Deadwood Leaves
atum:palm_crate, Palm Crate
atum:deadwood_crate, Deadwood Crate
atum:palm_ladder, Palm Ladder
atum:deadwood_ladder, Deadwood Ladder
atum:palm_fence, Palm Fence
atum:deadwood_fence, Deadwood Fence
atum:palm_fence_gate, Palm Fence Gate
atum:deadwood_fence_gate, Deadwood Fence Gate
atum:palm_hatch, Palm Hatch
atum:deadwood_hatch, Deadwood Hatch
atum:palm_door, Palm Door
atum:deadwood_door, Deadwood Door
witchery:belladonna_seeds, Belladonna Seeds
witchery:mandrake_seeds, Mandrake Seeds
witchery:artichoke_seeds, Water Artichoke Seeds
witchery:snowbell_seeds, Snowbell Seeds
witchery:wormwood_seeds, Wormwood Seeds
witchery:wolfsbane_seeds, Wolfsbane Seeds
witchery:garlic, Garlic
witchery:mindrake_bulb, Minedrake Bulb
witchery:wild_bramble, Wild Bramble
witchery:ender_bramble, Ender Bramble
witchery:void_bramble, Void Bramble
witchery:glint_weed, Glint Weed
witchery:spanish_moss, Spanish Moss
witchery:leaping_lily, Leaping Lily
witchery:ember_moss, Ember Moss
witchery:empty_critter_snare, Critter Snare
witchery:bat_critter_snare, Critter Snare (Bat)
witchery:silverfish_critter_snare, Critter Snare (Silverfish)
witchery:slime_critter_snare, Critter Snare (Slime)
witchery:magma_cube_critter_snare, Critter Snare (Magma Cube)
witchery:grassper, Grassper
witchery:blood_poppy, Blood Poppy
witchery:wispy_cotton, Wispy Cotton
witchery:demon_heart, Demon Heart
witchery:wolf_head, Wolf Head
witchery:hellhound_head, Hellhound Head
witchery:rowan_door, Rowan Door
witchery:alder_door, Alder Door
witchery:disguised_alder_door, Alder Door
witchery:hawthorn_door, Hawthorn Door
witchery:ice_door, Ice Door
witchery:chalice, Chalice
witchery:full_chalice, Chalice (Filled)
witchery:candelabra, Candelabra
witchery:alluring_skull, Alluring Skull
witchery:plain_wicker_bundle, Wicker Bundle
witchery:bloodied_wicker_bundle, Bloodied Wicker Bundle
witchery:goddess_statue, Statue of The Goddess
witchery:perpetual_ice, Perpetual Ice
witchery:ice_stairs, Ice Stairs
witchery:ice_slab, Ice Slab
witchery:ice_fence, Ice Fence
witchery:ice_fence_gate, Ice Gate
witchery:ice_pressure_plate, Ice Pressure Plate
witchery:snow_pressure_plate, Snow Pressure Plate
witchery:snow_stairs, Snow Stairs
witchery:snow_slab, Snow Slab
witchery:infinity_egg, Infinity Egg
witchery:pit_dirt, Dirt
witchery:pit_podzol, Podzol
witchery:pit_grass, Grass
witchery:garlic_garland, Garlic Garland
witchery:blood_stained_wool, Blood-stained Wool
witchery:mirror_wall, tile.witchery.mirror_wall.name
witchery:refilling_chest, Chest
witchery:torment_stone, tile.witchery.torment_stone.name
witchery:leech_chest, Leech Chest
witchery:altar, Altar
witchery:kettle, Kettle
witchery:poppet_shelf, Poppet Shelf
witchery:fleet_foot_dream_weaver, Dream Weaver of Fleet Foot
witchery:iron_arm_dream_weaver, Dream Weaver of Iron Arm
witchery:fasting_dream_weaver, Dream Weaver of Fasting
witchery:nightmares_dream_weaver, Dream Weaver of Nightmares
witchery:intensity_dream_weaver, Dream Weaver of Intensity
witchery:crystal_ball, Crystal Ball
witchery:spinning_wheel, Spinning Wheel
witchery:brazier, Brazier
witchery:witches_oven, Witches Oven
witchery:fume_funnel, Fume Funnel
witchery:filtered_fume_funnel, Filtered Fume Funnel
witchery:distillery, Distillery
witchery:scarecrow, Scarecrow
witchery:trent_effigy, Trent Effigy
witchery:witchs_ladder, Witch's Ladder
witchery:occluded_summons_statue, Statue of Occluded Summons
witchery:broken_curses_statue, Statue of Broken Curses
witchery:worship_statue, Statue of Hobgoblin Patron
witchery:cauldron, Witch's Cauldron
witchery:wolf_altar, Wolf Altar
witchery:silver_vat, Silver Vat
witchery:beartrap, Beartrap
witchery:wolftrap, Wolftrap
witchery:sun_collector, Sun Collector
witchery:blood_crucible, Blood Crucible
witchery:mirror, Mirror
witchery:heart_circle_glyph, Golden Chalk
witchery:ritual_circle_glyph, Ritual Chalk
witchery:otherwhere_circle_glyph, Otherwhere Chalk
witchery:infernal_circle_glyph, Infernal Chalk
witchery:white_coffin, White Coffin
witchery:orange_coffin, Orange Coffin
witchery:magenta_coffin, Magenta Coffin
witchery:light_blue_coffin, Light Blue Coffin
witchery:yellow_coffin, Yellow Coffin
witchery:lime_coffin, Lime Coffin
witchery:pink_coffin, Pink Coffin
witchery:gray_coffin, Gray Coffin
witchery:silver_coffin, Light Gray Coffin
witchery:cyan_coffin, Cyan Coffin
witchery:purple_coffin, Purple Coffin
witchery:blue_coffin, Blue Coffin
witchery:brown_coffin, Brown Coffin
witchery:green_coffin, Green Coffin
witchery:red_coffin, Red Coffin
witchery:black_coffin, Black Coffin
witchery:white_shaded_glass, White Shaded Glass
witchery:orange_shaded_glass, Orange Shaded Glass
witchery:magenta_shaded_glass, Magenta Shaded Glass
witchery:light_blue_shaded_glass, Light Blue Shaded Glass
witchery:yellow_shaded_glass, Yellow Shaded Glass
witchery:lime_shaded_glass, Lime Shaded Glass
witchery:pink_shaded_glass, Pink Shaded Glass
witchery:gray_shaded_glass, Gray Shaded Glass
witchery:silver_shaded_glass, Light Gray Shaded Glass
witchery:cyan_shaded_glass, Cyan Shaded Glass
